additional_duty,agoa_indicator,apta_indicator,atpa_ad_val_rate,atpa_indicator,atpa_specific_rate,atpdea_indicator,australia_ad_val_rate,australia_indicator,australia_other_rate,australia_rate_type_code,australia_specific_rate,bahrain_ad_val_rate,bahrain_indicator,bahrain_other_rate,bahrain_rate_type_code,bahrain_specific_rate,begin_effect_date,brief_description,cbi_ad_val_rate,cbi_indicator,cbi_specific_rate,cbtpa_ad_val_rate,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_specific_rate,chile_ad_val_rate,chile_indicator,chile_other_rate,chile_rate_type_code,chile_specific_rate,civil_air_indicator,col1_special_mod,col1_special_text,col2_ad_val_rate,col2_other_rate,col2_rate_type_code,col2_specific_rate,col2_text_rate,colombia_ad_val_rate,colombia_indicator,colombia_other_rate,colombia_rate_type_code,colombia_specific_rate,dr_cafta_ad_val_rate,dr_cafta_indicator,dr_cafta_other_rate,dr_cafta_plus_ad_val_rate,dr_cafta_plus_indicator,dr_cafta_plus_other_rate,dr_cafta_plus_rate_type_code,dr_cafta_plus_specific_rate,dr_cafta_rate_type_code,dr_cafta_specific_rate,dyes_indicator,end_effective_date,footnote_comment,gsp_ctry_excluded,gsp_indicator,has_additional_duty,hs2,hs4,hs6,hts8,israel_fta_indicator,japan_ad_val_rate,japan_indicator,japan_other_rate,japan_rate_type_code,japan_specific_rate,jordan_ad_val_rate,jordan_indicator,jordan_other_rate,jordan_rate_type_code,jordan_specific_rate,korea_ad_val_rate,korea_indicator,korea_other_rate,korea_rate_type_code,korea_specific_rate,mexico_ad_val_rate,mexico_rate_type_code,mexico_specific_rate,mfn_ad_val_rate,mfn_ave,mfn_other_rate,mfn_rate_type_code,mfn_specific_rate,mfn_text_rate,morocco_ad_val_rate,morocco_indicator,morocco_other_rate,morocco_rate_type_code,morocco_specific_rate,nafta_canada_ind,nafta_mexico_ind,nepal_indicator,oman_ad_val_rate,oman_indicator,oman_other_rate,oman_rate_type_code,oman_specific_rate,panama_ad_val_rate,panama_indicator,panama_other_rate,panama_rate_type_code,panama_specific_rate,peru_ad_val_rate,peru_indicator,peru_other_rate,peru_rate_type_code,peru_specific_rate,pharmaceutical_ind,quantity_1_code,quantity_2_code,singapore_ad_val_rate,singapore_indicator,singapore_other_rate,singapore_rate_type_code,singapore_specific_rate,usmca_ad_val_rate,usmca_indicator,usmca_other_rate,usmca_rate_type_code,usmca_specific_rate,wto_binding_code,year,sector
,,,,,,,7e-05,AU,0.003,K,0.005,0.0,BH,0.0,0,0.0,2015-01-01,"Other cane sugar, raw, in solid form, to be used for certain polyhydric alcohols",0.0,E*,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A*,BH,CA,CL,CO,E*,IL,JO,MA,MX,OM,P,PA,PE,SG) 0.5 cents/kg less 0.007 cents/kg for each degree under 100 degrees (and fractions of a degree in proportion)  but not less than 0.3 cents/kg (AU) 0.8 cents/kg less 0.1 cents/kg for each degree under 100 degrees (and fractions of a degree in proportion)  but not less than 0.5 cents/kg (KR)                   ",9999.999999,9999.999999,,9999.999999,4.3817 cents/kg less 0.0622005 cents /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 2.831562 cents /kg,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2015-12-31,,BR,A*,0,17,1701,170114,17011420,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.001,KR,0.005,K,0.008,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,1.4606 cents/kg less 0.020668 cents/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854 cents/kg,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Cane/beet sugar & pure sucrose, refined, solid, w/added coloring but not flav., subject to gen. note 15 of the HTS",0.0,E*,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A*,AU,BH,CA,CL,CO,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)                   ",9999.999999,9999.999999,,9999.999999,6.58170 cents/kg less 0.0622005 cents /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562 cents /kg,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,BR,A*,0,17,1701,170191,17019105,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,3.6606 cents/kg less 0.020668 cents/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854 cents/kg,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,,,,,,0.0,BH,0.0,0,0.0,2015-01-01,"Cane/beet sugar & pure sucrose, refined, solid, w/added coloring but not flav., subject to add. US 5 to Ch.17",0.0,E*,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A*,BH,CA,CL,CO,E*,IL,JO,MA,MX,OM,P,PA,PE,SG) 0.7 cents/kg (KR) See 9822.05.15 (P+)                    ",9999.999999,9999.999999,,9999.999999,6.58170 cents/kg less 0.0622005 cents /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562 cents /kg,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,9999.999999,P+,9999.999999,9.0,9999.999999,0,0.0,,2015-12-31,,PH,A*,0,17,1701,170191,17019110,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,1,0.007,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,3.6606 cents/kg less 0.020668 cents/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854 cents/kg,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Cane/beet sugar & pure sucrose, refined, solid, w/o added coloring or flavoring, subject to gen. note 15 of the HTS",0.0,E*,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A*,AU,BH,CA,CL,CO,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)                   ",9999.999999,9999.999999,,9999.999999,6.58170 cents/kg less 0.0622005 cents /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562 cents /kg,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,BR,A*,0,17,1701,170199,17019905,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,3.6606 cents/kg less 0.020668 cents/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854 cents/kg,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,,,,,,0.0,BH,0.0,0,0.0,2015-01-01,"Cane/beet sugar & pure sucrose, refined, solid, w/o added coloring or flavoring, subject to add. US 5 to Ch.17",0.0,E*,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A*,BH,CA,CL,CO,E*,IL,JO,MA,MX,OM,P,PA,PE,SG) 0.7 cents/kg (KR) See 9822.05.15 (P+)                    ",9999.999999,9999.999999,,9999.999999,6.58170 cents/kg less 0.0622005 cents /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562 cents /kg,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,9999.999999,P+,9999.999999,9.0,9999.999999,0,0.0,,2015-12-31,,BR,A*,0,17,1701,170199,17019910,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,1,0.007,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,3.6606 cents/kg less 0.020668 cents/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854 cents/kg,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2015-01-01,"Cane/beet sugars & syrups (incl. invert sugar); nesoi, w/soluble non-sugar solids 6% or less soluble solids, subj to GN 15",0.0,E*,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A,AU,BH,CA,CL,CO,E*,IL,JO,MA,MX,OM,P,PA,PE,SG) 0.7 cents/kg of total sugars (KR)                   ",9999.999999,9999.999999,,9999.999999,6.58170 cents/kg of total sugars,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2015-12-31,,,A,0,17,1702,170290,17029005,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,1,0.007,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,3.6606 cents/kg of total sugars,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,,,,,,0.0,BH,0.0,0,0.0,2015-01-01,"Cane/beet sugars & syrups (incl. invert sugar); nesoi, w/soluble non-sugar solids 6% or less soluble solids, subj Ch17 US note 5",0.0,E*,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A*,BH,CA,CL,CO,E*,IL,JO,MA,MX,OM,P,PA,PE,SG) 0.7 cents/kg of total sugars (KR) See 9822.05.15 (P+)                    ",9999.999999,9999.999999,,9999.999999,6.58170 cents/kg of total sugars,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,9999.999999,P+,9999.999999,9.0,9999.999999,0,0.0,,2015-12-31,,BR,A*,0,17,1702,170290,17029010,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,1,0.007,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,3.6606 cents/kg of total sugars,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,,,,,,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Blended syrups described in add. US note 4 to chap. 17, nesoi, not subject to add. US note 9 to Ch. 17",,,,,,,,9999.999999,CL,9999.999999,9.0,9999.999999,,,"Free (JO,MX,SG) See 9914.17.05, 9914.17.30 (BH) See 9911.17.05, 9911.17.30  (CL) See 9822.08.01 (CO) 20.3 cents/kg of total sugars + 3% (KR) See 9912.17.05, 9912.17.30 (MA) See 9916.17.05, 9916.17.30  (OM) See 9822.05.20 (P+) See 9822.09.17  (PA)                   ",9999.999999,9999.999999,,9999.999999,39.9 cents/kg of total sugars + 6%,9999.999999,CO,9999.999999,9.0,9999.999999,,,,9999.999999,P+,9999.999999,9.0,9999.999999,,,,2015-12-31,<desc>  See subheadings 9904.17.66-9904.17.84,,,0,17,1702,170290,17029058,,,,,,,0.0,JO,0.0,0.0,0.0,0.03,KR,0.0,4,0.203,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,33.9 cents/kg of total sugars + 5.1%,9999.999999,MA,9999.999999,9.0,9999.999999,,MX,,9999.999999,OM,9999.999999,X,9999.999999,9999.999999,PA,9999.999999,9,9999.999999,9999.999999,PE,9999.999999,9.0,9999.999999,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Peanut butter and paste, nesoi, not subject to gen note 15 or add US note 5 to Ch. 20",,,,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (CL,JO,MX,SG) See 9913.12.05, 9913.12.20 (AU) See 9914.12.05, 9914.12.20 (BH) 96.6% (CO) 79% (KR) See 9912.12.05, 9912.12.20 (MA) See 9916.12.05, 9916.12.20  (OM) 43.90% (P) See 9915.20.05-9915.20.20 (P+) 131.8% (PA) 70.2% (PE)                   ",1.55,0.0,7,0.0,155%,0.966,CO,0.0,7.0,0.0,0.439,P,0.0,9999.999999,P+,9999.999999,9.0,9999.999999,7,0.0,,2015-12-31,<desc>  See subheadings 9904.20.01-9904.20.10.,,,0,20,2008,200811,20081115,,,,,,,0.0,JO,0.0,0.0,0.0,0.79,KR,0.0,7,0.0,0.0,0,0.0,1.318,,0.0,7,0.0,131.8%,9999.999999,MA,9999.999999,9.0,9999.999999,,MX,,9999.999999,OM,9999.999999,9,9999.999999,1.318,PA,0.0,7,0.0,0.702,PE,0.0,7.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Blanched peanuts, nesoi, not subject to gen note 15 or add US note 2 to Ch. 12",,,,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (CL,JO,MX,SG) See 9913.12.05, 9913.12.20 (AU) See 9914.12.05, 9914.12.20 (BH) 96.6% (CO) See 9908.12.01 (IL) 79% (KR) See 9912.12.05, 9912.12.20 (MA) See 9916.12.05, 9916.12.20  (OM) 88.30% (P) See 9915.12.05, 9915.12.20, 9915.12.40 (P+) 131.8% (PA) 70.2% (PE)                   ",1.55,0.0,7,0.0,155%,0.966,CO,0.0,7.0,0.0,0.883,P,0.0,9999.999999,P+,9999.999999,9.0,9999.999999,7,0.0,,2015-12-31,<desc>  See subheadings 9904.12.01-9904.12.19.,,,0,20,2008,200811,20081135,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.79,KR,0.0,7,0.0,0.0,0,0.0,1.318,,0.0,7,0.0,131.8%,9999.999999,MA,9999.999999,9.0,9999.999999,,MX,,9999.999999,OM,9999.999999,9,9999.999999,1.318,PA,0.0,7,0.0,0.702,PE,0.0,7.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Peanuts, otherwise prepared or preserved, nesoi, not subject to gen note 15 or add US note 2 to Ch. 12",,,,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (CL,JO,MX,SG) See 9913.12.05, 9913.12.20 (AU) See 9914.12.05, 9914.12.20 (BH) 96.6% (CO) See 9908.12.01 (IL) 79% (KR) See 9912.12.05, 9912.12.20 (MA) See 9916.12.05, 9916.12.20  (OM) 88.30% (P) See 9915.12.05, 9915.12.20, 9915.12.40 (P+) 131.8% (PA) 70.2% (PE)                   ",1.55,0.0,7,0.0,155%,0.966,CO,0.0,7.0,0.0,0.883,P,0.0,9999.999999,P+,9999.999999,9.0,9999.999999,7,0.0,,2015-12-31,<desc>  See subheadings 9904.12.01-9904.12.19.,,,0,20,2008,200811,20081160,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.79,KR,0.0,7,0.0,0.0,0,0.0,1.318,,0.0,7,0.0,131.8%,9999.999999,MA,9999.999999,9.0,9999.999999,,MX,,9999.999999,OM,9999.999999,9,9999.999999,1.318,PA,0.0,7,0.0,0.702,PE,0.0,7.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,0.0,AU,0.0,0,0.0,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Juice of any single fruit or vegetables juices (o/t orange), concentrated, fortified with vitamins or minerals",0.0,E,0.0,,,,,9999.999999,CL,9999.999999,9.0,9999.999999,,,"Free (AU,BH,CO,E,IL,JO,MA,MX,OM,P,PA,PE,SG) See 9911.78.03-9911.78.13  (CL,CL) The rate applicable to the natural juice in heading 2009 (A,CA,KR)                   ",9999.999999,9999.999999,9,9999.999999,The rate applicable to the natural juice in heading 2009,0.0,CO,0.0,0.0,0.0,9999.999999,P,9999.999999,,,,,,9,9999.999999,,2015-12-31,,,A,0,21,2106,210690,21069052,IL,,,,,,0.0,JO,0.0,0.0,0.0,9999.999999,KR,9999.999999,9,9999.999999,0.0,0,0.0,9999.999999,,9999.999999,9,9999.999999,The rate applicable to the natural juice in heading 2009,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,L,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2015-01-01,"Mixtures of fruit or vegetable juices, fortified with vitamins or minerals, nesoi, mixtures of juices in concentrated form",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CL,CO,E,IL,JO,MA,MX,OM,P,PA,PE,SG) The rate applicable to the natural juice in heading 2009 (A,CA,KR)                   ",9999.999999,9999.999999,9,9999.999999,The rate applicable to the natural juice in heading 2009,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2015-12-31,,,A,0,21,2106,210690,21069054,IL,,,,,,0.0,JO,0.0,0.0,0.0,9999.999999,KR,9999.999999,9,9999.999999,0.0,0,0.0,9999.999999,,9999.999999,9,9999.999999,The rate applicable to the natural juice in heading 2009,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,L,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2015-01-01,"Single fruit or vegetable juice (other than orange), fortified with vitamins or minerals, not concentrated",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA,CL,CO,E,IL,JO,MA,MX,OM,P,PA,PE,SG) The rate applicable to the natural juice in heading 2009 (A,KR)                   ",9999.999999,9999.999999,9,9999.999999,The rate applicable to the natural juice in heading 2009,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2015-12-31,,PA,A*,0,22,2202,220290,22029036,IL,,,,,,0.0,JO,0.0,0.0,0.0,9999.999999,KR,9999.999999,9,9999.999999,0.0,0,0.0,9999.999999,,9999.999999,9,9999.999999,The rate applicable to the natural juice in heading 2009,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,L,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Mixed fruit or vegetable juice (other than orange), fortified with vitamins or minerals, not concentrated",0.0,E,0.0,,,,,9999.999999,CL,9999.999999,9.0,9999.999999,,,"Free (BH,CA,CO,E,IL,JO,MA,MX,OM,P,PA,PE,SG) See 9911.78.14-9911.78.16  (CL) The rate applicable to the natural juice in heading 2009 (A*,AU,KR)                   ",9999.999999,9999.999999,9,9999.999999,The rate applicable to the natural juice in heading 2009,0.0,CO,0.0,0.0,0.0,9999.999999,P,9999.999999,,,,,,9,9999.999999,,2015-12-31,,JM,A*,0,22,2202,220290,22029037,IL,,,,,,0.0,JO,0.0,0.0,0.0,9999.999999,KR,9999.999999,9,9999.999999,0.0,0,0.0,9999.999999,,9999.999999,9,9999.999999,The rate applicable to the natural juice in heading 2009,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,L,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Tobacco, not stemmed or stripped, not or not over 35% wrapper tobacco, flue-cured burley, etc., other nesi",,,,,,,,9999.999999,CL,9999.999999,9.0,9999.999999,,,"Free (CA,IL,MX,SG) See 9913.24.05-9913.24.10 (AU) See 9914.24.05-9914.24.10 (BH) See 9911.24.05-9911.24.10  (CL) See 9918.24.10-9918.24.11  (CO) 210% (KR) See 9912.24.05-9912.24.10 (MA) See 9916.24.05-9916.24.10  (OM) 116.60% (P) 350% (PA) 186.6% (PE)                   ",3.5,0.0,7,0.0,350%,9999.999999,CO,9999.999999,9.0,9999.999999,1.166,P,0.0,,,,,,7,0.0,,2015-12-31,,,,0,24,2401,240110,24011065,IL,,,,,,,,,,,2.1,KR,0.0,7,0.0,0.0,0,0.0,3.5,,0.0,7,0.0,350%,9999.999999,MA,9999.999999,9.0,9999.999999,CA,MX,,9999.999999,OM,9999.999999,9,9999.999999,3.5,PA,0.0,7,0.0,1.866,PE,0.0,7.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Tobacco, partly or wholly stemmed/stripped, n/threshed or similarly proc., not or n/over 35% wrapper, flue-cured burley etc, other nesi",,,,,,,,9999.999999,CL,9999.999999,9.0,9999.999999,,,"Free (CA,IL,MX,SG) See 9913.24.05-9913.24.10 (AU) See 9914.24.05-9914.24.10 (BH) See 9911.24.05-9911.24.10  (CL) See 9918.24.10-9918.24.11  (CO) 210% (KR) See 9912.24.05-9912.24.10 (MA) See 9916.24.05-9916.24.10  (OM) 116.60% (P) 350% (PA) 186.6% (PE)                   ",3.5,0.0,7,0.0,350%,9999.999999,CO,9999.999999,9.0,9999.999999,1.166,P,0.0,,,,,,7,0.0,,2015-12-31,,,,0,24,2401,240120,24012035,IL,,,,,,,,,,,2.1,KR,0.0,7,0.0,0.0,0,0.0,3.5,,0.0,7,0.0,350%,9999.999999,MA,9999.999999,9.0,9999.999999,CA,MX,,9999.999999,OM,9999.999999,9,9999.999999,3.5,PA,0.0,7,0.0,1.866,PE,0.0,7.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Tobacco, partly or wholly stemmed/stripped, threshed or similarly processed, not from cigar leaf , not oriental or turkish, other nesi",,,,,,,,9999.999999,CL,9999.999999,9.0,9999.999999,,,"Free (CA,IL,MX,SG) See 9913.24.05-9913.24.10 (AU) See 9914.24.05-9914.24.10 (BH) See 9911.24.05-9911.24.10  (CL) See 9918.24.10-9918.24.11  (CO) 210% (KR) See 9912.24.05-9912.24.10 (MA) See 9916.24.05-9916.24.10  (OM) 116.60% (P) 350% (PA) 186.6% (PE)                   ",3.5,0.0,7,0.0,350%,9999.999999,CO,9999.999999,9.0,9999.999999,1.166,P,0.0,,,,,,7,0.0,,2015-12-31,,,,0,24,2401,240120,24012087,IL,,,,,,,,,,,2.1,KR,0.0,7,0.0,0.0,0,0.0,3.5,,0.0,7,0.0,350%,9999.999999,MA,9999.999999,9.0,9999.999999,CA,MX,,9999.999999,OM,9999.999999,9,9999.999999,3.5,PA,0.0,7,0.0,1.866,PE,0.0,7.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Tobacco refuse,  from other tobacco, for cigarettes, other nesi",,,,,,,,9999.999999,CL,9999.999999,9.0,9999.999999,,,"Free (CA,IL,MX,SG) See 9913.24.05-9913.24.10 (AU) See 9914.24.05-9914.24.10 (BH) See 9911.24.05-9911.24.10  (CL) See 9918.24.10-9918.24.11  (CO) 210% (KR) See 9912.24.05-9912.24.10 (MA) See 9916.24.05-9916.24.10  (OM) 116.60% (P) 350% (PA) 186.6% (PE)                   ",3.5,0.0,7,0.0,350%,9999.999999,CO,9999.999999,9.0,9999.999999,1.166,P,0.0,,,,,,7,0.0,,2015-12-31,,,,0,24,2401,240130,24013070,IL,,,,,,,,,,,2.1,KR,0.0,7,0.0,0.0,0,0.0,3.5,,0.0,7,0.0,350%,9999.999999,MA,9999.999999,9.0,9999.999999,CA,MX,,9999.999999,OM,9999.999999,9,9999.999999,3.5,PA,0.0,7,0.0,1.866,PE,0.0,7.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Smoking tobacco, not water pipe, whether or not containing  substitutes, other, to be used in cigarettes, other nesi",,,,,,,,9999.999999,CL,9999.999999,9.0,9999.999999,,,"Free (CA,IL,MX,SG) See 9913.24.05-9913.24.10 (AU) See 9914.24.05-9914.24.10 (BH) See 9911.24.05-9911.24.10  (CL) See 9918.24.10-9918.24.11  (CO) 210% (KR) See 9912.24.05-9912.24.10 (MA) See 9916.24.05-9916.24.10  (OM) 116.60% (P) 350% (PA) 186.6% (PE)                   ",3.5,0.0,7,0.0,350%,9999.999999,CO,9999.999999,9.0,9999.999999,1.166,P,0.0,,,,,,7,0.0,,2015-12-31,,,,0,24,2403,240319,24031990,IL,,,,,,,,,,,2.1,KR,0.0,7,0.0,0.0,0,0.0,3.5,,0.0,7,0.0,350%,9999.999999,MA,9999.999999,9.0,9999.999999,CA,MX,,9999.999999,OM,9999.999999,9,9999.999999,3.5,PA,0.0,7,0.0,1.866,PE,0.0,7.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
,,,,,,,9999.999999,AU,9999.999999,9,9999.999999,9999.999999,BH,9999.999999,9,9999.999999,2015-01-01,"Homogenized or ""reconstituted"" tobacco, not suitable for use as wrapper tobacco, to be used in cigarettes, other nesi",,,,,,,,9999.999999,CL,9999.999999,9.0,9999.999999,,,"Free (CA,IL,MX,SG) See 9913.24.05-9913.24.10 (AU) See 9914.24.05-9914.24.10 (BH) See 9911.24.05-9911.24.10  (CL) See 9918.24.10-9918.24.11  (CO) 210% (KR) See 9912.24.05-9912.24.10 (MA) See 9916.24.05-9916.24.10  (OM) 116.60% (P) 350% (PA) 186.6% (PE)                   ",3.5,0.0,7,0.0,350%,9999.999999,CO,9999.999999,9.0,9999.999999,1.166,P,0.0,,,,,,7,0.0,,2015-12-31,,,,0,24,2403,240391,24039147,IL,,,,,,,,,,,2.1,KR,0.0,7,0.0,0.0,0,0.0,3.5,,0.0,7,0.0,350%,9999.999999,MA,9999.999999,9.0,9999.999999,CA,MX,,9999.999999,OM,9999.999999,9,9999.999999,3.5,PA,0.0,7,0.0,1.866,PE,0.0,7.0,0.0,,KG,,0.0,SG,0.0,0.0,0.0,,,,,,B,2015,other
